Frequency (Hz)	Level (dB)
21487.792969	-102.363647
21488.525391	-102.418587
21489.257812	-102.436714
21489.990234	-102.466919
21490.722656	-102.401047
21491.455078	-102.455643
21492.187500	-102.391777
21492.919922	-102.369965
21493.652344	-102.471848
21494.384766	-102.359116
21495.117188	-102.431221
21495.849609	-102.423775
21496.582031	-102.468330
21497.314453	-102.531883
21498.046875	-102.540672
21498.779297	-102.434578
21499.511719	-102.533554
21500.244141	-102.444252
21500.976562	-102.449806
21501.708984	-102.483498
21502.441406	-102.606796
21503.173828	-102.473312
21503.906250	-102.490974
21504.638672	-102.500984
21505.371094	-102.430161
21506.103516	-102.435127
21506.835938	-102.467491
21507.568359	-102.432678
21508.300781	-102.372208
21509.033203	-102.490929
21509.765625	-102.392853
21510.498047	-102.401718
21511.230469	-102.376442
21511.962891	-102.479774
21512.695312	-102.446716
21513.427734	-102.481583
21514.160156	-102.452446
21514.892578	-102.405518
21515.625000	-102.391899
21516.357422	-102.480713
21517.089844	-102.385880
21517.822266	-102.381638
21518.554688	-102.453804
21519.287109	-102.476036
21520.019531	-102.487717
21520.751953	-102.487534
21521.484375	-102.445587
21522.216797	-102.372131
21522.949219	-102.476234
21523.681641	-102.435562
21524.414062	-102.491005
21525.146484	-102.533745
21525.878906	-102.501427
21526.611328	-102.496468
21527.343750	-102.592239
21528.076172	-102.529457
21528.808594	-102.449295
21529.541016	-102.414474
21530.273438	-102.427582
21531.005859	-102.518806
21531.738281	-102.469917
21532.470703	-102.568802
21533.203125	-102.491035
21533.935547	-102.524834
21534.667969	-102.505478
21535.400391	-102.484512
21536.132812	-102.574326
21536.865234	-102.436325
21537.597656	-102.478188
21538.330078	-102.488472
21539.062500	-102.485146
21539.794922	-102.455238
21540.527344	-102.531960
21541.259766	-102.379509
21541.992188	-102.515518
21542.724609	-102.476326
21543.457031	-102.456612
21544.189453	-102.521652
21544.921875	-102.507935
21545.654297	-102.481339
21546.386719	-102.467049
21547.119141	-102.462143
21547.851562	-102.386528
21548.583984	-102.558594
21549.316406	-102.496445
21550.048828	-102.463341
21550.781250	-102.437439
21551.513672	-102.493752
21552.246094	-102.391754
21552.978516	-102.499062
21553.710938	-102.516037
21554.443359	-102.392822
21555.175781	-102.566940
21555.908203	-102.449013
21556.640625	-102.421310
21557.373047	-102.501274
21558.105469	-102.476898
21558.837891	-102.375908
21559.570312	-102.538033
21560.302734	-102.410080
21561.035156	-102.507240
21561.767578	-102.493561
21562.500000	-102.501740
21563.232422	-102.548088
21563.964844	-102.501053
21564.697266	-102.379257
21565.429688	-102.502739
21566.162109	-102.538979
21566.894531	-102.466667
21567.626953	-102.543686
21568.359375	-102.492737
21569.091797	-102.457657
21569.824219	-102.575836
21570.556641	-102.518494
21571.289062	-102.484810
21572.021484	-102.461739
21572.753906	-102.413979
21573.486328	-102.459961
21574.218750	-102.488899
21574.951172	-102.455246
21575.683594	-102.456650
21576.416016	-102.484856
21577.148438	-102.409836
21577.880859	-102.376045
21578.613281	-102.505829
21579.345703	-102.475220
21580.078125	-102.462051
21580.810547	-102.574150
21581.542969	-102.426056
21582.275391	-102.452988
21583.007812	-102.560158
21583.740234	-102.376556
21584.472656	-102.511787
21585.205078	-102.461273
21585.937500	-102.362663
21586.669922	-102.538391
21587.402344	-102.517426
21588.134766	-102.414345
21588.867188	-102.525803
21589.599609	-102.423866
21590.332031	-102.406624
21591.064453	-102.459030
21591.796875	-102.571014
21592.529297	-102.407936
21593.261719	-102.598854
21593.994141	-102.389977
21594.726562	-102.448540
21595.458984	-102.538383
21596.191406	-102.432167
21596.923828	-102.477310
21597.656250	-102.459305
21598.388672	-102.447693
21599.121094	-102.483025
21599.853516	-102.550514
21600.585938	-102.538025
21601.318359	-102.504532
21602.050781	-102.479919
21602.783203	-102.394226
21603.515625	-102.467865
21604.248047	-102.478088
21604.980469	-102.460655
21605.712891	-102.485184
21606.445312	-102.489861
21607.177734	-102.451218
21607.910156	-102.497841
21608.642578	-102.471077
21609.375000	-102.426529
21610.107422	-102.497780
21610.839844	-102.386986
21611.572266	-102.444519
21612.304688	-102.387634
21613.037109	-102.376228
21613.769531	-102.473473
21614.501953	-102.464798
21615.234375	-102.444054
21615.966797	-102.495766
21616.699219	-102.464561
21617.431641	-102.398895
21618.164062	-102.438843
21618.896484	-102.482162
21619.628906	-102.491478
21620.361328	-102.483810
21621.093750	-102.444420
21621.826172	-102.534119
21622.558594	-102.454750
21623.291016	-102.426613
21624.023438	-102.391487
21624.755859	-102.495041
21625.488281	-102.513245
21626.220703	-102.473061
21626.953125	-102.487312
21627.685547	-102.436127
21628.417969	-102.429909
21629.150391	-102.495880
21629.882812	-102.494759
21630.615234	-102.464684
21631.347656	-102.503922
21632.080078	-102.586098
21632.812500	-102.452324
21633.544922	-102.384605
21634.277344	-102.435753
21635.009766	-102.458565
21635.742188	-102.497238
21636.474609	-102.465714
21637.207031	-102.436539
21637.939453	-102.483215
21638.671875	-102.441307
21639.404297	-102.534866
21640.136719	-102.574471
21640.869141	-102.450287
21641.601562	-102.438461
21642.333984	-102.507622
21643.066406	-102.482910
21643.798828	-102.404892
21644.531250	-102.400864
21645.263672	-102.491821
21645.996094	-102.471451
21646.728516	-102.394943
21647.460938	-102.555527
21648.193359	-102.373901
21648.925781	-102.507195
21649.658203	-102.460045
21650.390625	-102.350563
21651.123047	-102.534508
21651.855469	-102.478813
21652.587891	-102.492874
21653.320312	-102.615631
21654.052734	-102.536194
21654.785156	-102.467529
21655.517578	-102.566902
21656.250000	-102.415855
21656.982422	-102.480255
21657.714844	-102.527351
21658.447266	-102.508881
21659.179688	-102.475792
21659.912109	-102.491173
21660.644531	-102.442734
21661.376953	-102.529312
21662.109375	-102.480721
21662.841797	-102.496651
21663.574219	-102.487228
21664.306641	-102.392281
21665.039062	-102.436058
21665.771484	-102.492279
21666.503906	-102.459732
21667.236328	-102.378395
21667.968750	-102.514618
21668.701172	-102.434746
21669.433594	-102.458519
21670.166016	-102.465004
21670.898438	-102.444397
21671.630859	-102.432693
21672.363281	-102.542763
21673.095703	-102.462326
21673.828125	-102.481606
21674.560547	-102.628418
21675.292969	-102.394226
21676.025391	-102.421265
21676.757812	-102.529716
21677.490234	-102.430649
21678.222656	-102.514008
21678.955078	-102.539818
21679.687500	-102.421188
21680.419922	-102.532211
21681.152344	-102.418907
21681.884766	-102.486389
21682.617188	-102.497452
21683.349609	-102.490677
21684.082031	-102.438622
21684.814453	-102.576897
21685.546875	-102.432709
21686.279297	-102.499443
21687.011719	-102.604874
21687.744141	-102.446701
21688.476562	-102.470192
21689.208984	-102.422775
21689.941406	-102.477242
21690.673828	-102.415031
21691.406250	-102.544083
21692.138672	-102.445885
21692.871094	-102.457352
21693.603516	-102.651154
21694.335938	-102.488167
21695.068359	-102.534225
21695.800781	-102.516632
21696.533203	-102.368622
21697.265625	-102.530357
21697.998047	-102.460258
21698.730469	-102.495277
21699.462891	-102.518784
21700.195312	-102.492851
21700.927734	-102.455009
21701.660156	-102.449303
21702.392578	-102.494888
21703.125000	-102.421989
21703.857422	-102.558762
21704.589844	-102.437416
21705.322266	-102.566078
21706.054688	-102.483299
21706.787109	-102.453468
21707.519531	-102.457886
21708.251953	-102.491005
21708.984375	-102.463432
21709.716797	-102.547668
21710.449219	-102.478043
21711.181641	-102.465721
21711.914062	-102.573540
21712.646484	-102.409424
21713.378906	-102.465523
21714.111328	-102.506638
21714.843750	-102.445587
21715.576172	-102.471405
21716.308594	-102.493423
21717.041016	-102.479279
21717.773438	-102.562660
21718.505859	-102.525696
21719.238281	-102.520477
21719.970703	-102.520370
21720.703125	-102.570953
21721.435547	-102.477737
21722.167969	-102.499954
21722.900391	-102.488220
21723.632812	-102.516922
21724.365234	-102.490067
21725.097656	-102.562927
21725.830078	-102.467735
21726.562500	-102.504501
21727.294922	-102.459801
21728.027344	-102.477005
21728.759766	-102.558365
21729.492188	-102.433105
21730.224609	-102.470467
21730.957031	-102.418800
21731.689453	-102.448502
21732.421875	-102.390877
21733.154297	-102.544914
21733.886719	-102.541367
21734.619141	-102.497604
21735.351562	-102.413383
21736.083984	-102.481773
21736.816406	-102.363899
21737.548828	-102.440201
21738.281250	-102.493652
21739.013672	-102.450958
21739.746094	-102.421638
21740.478516	-102.561958
21741.210938	-102.498314
21741.943359	-102.426476
21742.675781	-102.583870
21743.408203	-102.517990
21744.140625	-102.499321
21744.873047	-102.513206
21745.605469	-102.429787
21746.337891	-102.506035
21747.070312	-102.553757
21747.802734	-102.467552
21748.535156	-102.433113
21749.267578	-102.496994
21750.000000	-102.518433
21750.732422	-102.476067
21751.464844	-102.544586
21752.197266	-102.494446
21752.929688	-102.440826
21753.662109	-102.464233
21754.394531	-102.499054
21755.126953	-102.493347
21755.859375	-102.548820
21756.591797	-102.523499
21757.324219	-102.562050
21758.056641	-102.501785
21758.789062	-102.436157
21759.521484	-102.496880
21760.253906	-102.403313
21760.986328	-102.423317
21761.718750	-102.400284
21762.451172	-102.444649
21763.183594	-102.381760
21763.916016	-102.513817
21764.648438	-102.457680
21765.380859	-102.459686
21766.113281	-102.499313
21766.845703	-102.427200
21767.578125	-102.484322
21768.310547	-102.467850
21769.042969	-102.443733
21769.775391	-102.495209
21770.507812	-102.554543
21771.240234	-102.487709
21771.972656	-102.478973
21772.705078	-102.507957
21773.437500	-102.495636
21774.169922	-102.490875
21774.902344	-102.560654
21775.634766	-102.505257
21776.367188	-102.583084
21777.099609	-102.501411
21777.832031	-102.444916
21778.564453	-102.530151
21779.296875	-102.477058
21780.029297	-102.499489
21780.761719	-102.613884
21781.494141	-102.508598
21782.226562	-102.475754
21782.958984	-102.568665
21783.691406	-102.404976
21784.423828	-102.534981
21785.156250	-102.503891
21785.888672	-102.492767
21786.621094	-102.479767
21787.353516	-102.518250
21788.085938	-102.438057
21788.818359	-102.474052
21789.550781	-102.505806
21790.283203	-102.437782
21791.015625	-102.439224
21791.748047	-102.510017
21792.480469	-102.512154
21793.212891	-102.452972
21793.945312	-102.515694
21794.677734	-102.444061
21795.410156	-102.482910
21796.142578	-102.500916
21796.875000	-102.434822
21797.607422	-102.404327
21798.339844	-102.466431
21799.072266	-102.499275
21799.804688	-102.506279
21800.537109	-102.453094
21801.269531	-102.548119
21802.001953	-102.447601
21802.734375	-102.592674
21803.466797	-102.399956
21804.199219	-102.542847
21804.931641	-102.460793
21805.664062	-102.565575
21806.396484	-102.521049
21807.128906	-102.535873
21807.861328	-102.468910
21808.593750	-102.521675
21809.326172	-102.432037
21810.058594	-102.525024
21810.791016	-102.513138
21811.523438	-102.434822
21812.255859	-102.538017
21812.988281	-102.449554
21813.720703	-102.530838
21814.453125	-102.515495
21815.185547	-102.503357
21815.917969	-102.534340
21816.650391	-102.537285
21817.382812	-102.378754
21818.115234	-102.466110
21818.847656	-102.422203
21819.580078	-102.489098
21820.312500	-102.430687
21821.044922	-102.476669
21821.777344	-102.581306
21822.509766	-102.462807
21823.242188	-102.493324
21823.974609	-102.530579
21824.707031	-102.487106
21825.439453	-102.506203
21826.171875	-102.454002
21826.904297	-102.536453
21827.636719	-102.656616
21828.369141	-102.477539
21829.101562	-102.575798
21829.833984	-102.496925
21830.566406	-102.518311
21831.298828	-102.481812
21832.031250	-102.557831
21832.763672	-102.444878
21833.496094	-102.488525
21834.228516	-102.594467
21834.960938	-102.559799
21835.693359	-102.511398
21836.425781	-102.514473
21837.158203	-102.530029
21837.890625	-102.478088
21838.623047	-102.560226
21839.355469	-102.419952
21840.087891	-102.510925
21840.820312	-102.494125
21841.552734	-102.452347
21842.285156	-102.501923
21843.017578	-102.533508
21843.750000	-102.502357
21844.482422	-102.499237
21845.214844	-102.554840
21845.947266	-102.483315
21846.679688	-102.480988
21847.412109	-102.522659
21848.144531	-102.549683
21848.876953	-102.566277
21849.609375	-102.511818
21850.341797	-102.537720
21851.074219	-102.548096
21851.806641	-102.397224
21852.539062	-102.508926
21853.271484	-102.524025
21854.003906	-102.539749
21854.736328	-102.553650
21855.468750	-102.518517
21856.201172	-102.456131
21856.933594	-102.557678
21857.666016	-102.513855
21858.398438	-102.472542
21859.130859	-102.538010
21859.863281	-102.471344
21860.595703	-102.583160
21861.328125	-102.511429
21862.060547	-102.529778
21862.792969	-102.509460
21863.525391	-102.558884
21864.257812	-102.477554
21864.990234	-102.507423
21865.722656	-102.504486
21866.455078	-102.454826
21867.187500	-102.531815
21867.919922	-102.463806
21868.652344	-102.540443
21869.384766	-102.478180
21870.117188	-102.505531
21870.849609	-102.500778
21871.582031	-102.530159
21872.314453	-102.444740
21873.046875	-102.509689
21873.779297	-102.559250
21874.511719	-102.587181
21875.244141	-102.527710
21875.976562	-102.524467
21876.708984	-102.451340
21877.441406	-102.490456
21878.173828	-102.494026
21878.906250	-102.567421
21879.638672	-102.486946
21880.371094	-102.549080
21881.103516	-102.487518
21881.835938	-102.487160
21882.568359	-102.502510
21883.300781	-102.481384
21884.033203	-102.503723
21884.765625	-102.467491
21885.498047	-102.420044
21886.230469	-102.517708
21886.962891	-102.458389
21887.695312	-102.498848
21888.427734	-102.463921
21889.160156	-102.443161
21889.892578	-102.555580
21890.625000	-102.430428
21891.357422	-102.486259
21892.089844	-102.521996
21892.822266	-102.456619
21893.554688	-102.514778
21894.287109	-102.580261
21895.019531	-102.545341
21895.751953	-102.490479
21896.484375	-102.541595
21897.216797	-102.501610
21897.949219	-102.523277
21898.681641	-102.556190
21899.414062	-102.444756
21900.146484	-102.550392
21900.878906	-102.591888
21901.611328	-102.577393
21902.343750	-102.538719
21903.076172	-102.498405
21903.808594	-102.450722
21904.541016	-102.515701
21905.273438	-102.523178
21906.005859	-102.455574
21906.738281	-102.507431
21907.470703	-102.509811
21908.203125	-102.553177
21908.935547	-102.569878
21909.667969	-102.550453
21910.400391	-102.535988
21911.132812	-102.529068
21911.865234	-102.547325
21912.597656	-102.485924
21913.330078	-102.509544
21914.062500	-102.493317
21914.794922	-102.558014
21915.527344	-102.551117
21916.259766	-102.496964
21916.992188	-102.423897
21917.724609	-102.506744
21918.457031	-102.440018
21919.189453	-102.505920
21919.921875	-102.504539
21920.654297	-102.484016
21921.386719	-102.540611
21922.119141	-102.565338
21922.851562	-102.473755
21923.583984	-102.502808
21924.316406	-102.372192
21925.048828	-102.541466
21925.781250	-102.583359
21926.513672	-102.449333
21927.246094	-102.549675
21927.978516	-102.501305
21928.710938	-102.552269
21929.443359	-102.489044
21930.175781	-102.577705
21930.908203	-102.489700
21931.640625	-102.526474
21932.373047	-102.548691
21933.105469	-102.590935
21933.837891	-102.541664
21934.570312	-102.550774
21935.302734	-102.503761
21936.035156	-102.581886
21936.767578	-102.524963
21937.500000	-102.508957
21938.232422	-102.522339
21938.964844	-102.548119
21939.697266	-102.472984
21940.429688	-102.529800
21941.162109	-102.477814
21941.894531	-102.539719
21942.626953	-102.502022
21943.359375	-102.548248
21944.091797	-102.480011
21944.824219	-102.480988
21945.556641	-102.584480
21946.289062	-102.459602
21947.021484	-102.447090
21947.753906	-102.558197
21948.486328	-102.531090
21949.218750	-102.459297
21949.951172	-102.450485
21950.683594	-102.490486
21951.416016	-102.446777
21952.148438	-102.472382
